acco_ls_ratio,avg_quote_per_trade,avg_quote_per_trade_rank,close,close_time,funding_rate,global_ls_ratio,number_of_trades,number_of_trades_rank,oi,oi_change_pct,oi_rank,oi_value,oi_value_rank,posit_ls_ratio,price_abs_rank,price_change_pct,quote_volume,quote_volume_rank,rsi,source,taker_quote_imbalance_pct,timeframe,timestamp
2.5971,67.8329918789513,0.847870182555781,0.02385,1784379599999,5e-05,2.3875,66750.0,0.8843813387423936,393309128.0,-0.33090916006741633,0.3144016227180527,9533813.26272,0.5862068965517241,1.201,0.6971544715447154,-1.7305315203955507,4527852.20792,0.8884381338742393,43.24701540058314,ESPORTSUSDT_1h_limit500_20260718_182804_enriched_candles.csv,-1.0812830112776821,1h,1784376000000
2.5971,70.13205578495274,0.898876404494382,0.02086,1784390399999,5e-05,2.3875,463340.0,0.9101123595505618,393309128.0,-1.8759549751565796,0.33146067415730335,9533813.26272,0.398876404494382,1.201,0.9322033898305084,-14.050267820354346,32494986.7274,0.9157303370786517,49.17831448692072,ESPORTSUSDT_4h_limit500_20260718_182753_enriched_candles.csv,-4.6347588646653435,4h,1784376000000
2.601,75.29899892940264,0.6130268199233716,0.0244,1784376599999,-0.00030908,2.399,5156.0,0.2547892720306513,393577304.0,0.06818453499000121,0.013409961685823755,9709552.08968,0.24904214559386972,1.2059,0.5623800383877159,-1.0944466963923816,388241.63848,0.289272030651341,47.24897270323116,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,2.2928044129554492,5m,1784376300000
2.6153,69.16133718744699,0.45506692160611856,0.02402,1784376899999,-0.00030908,2.4258,5895.0,0.30401529636711283,392718407.0,-0.21822828483016865,0.0019120458891013384,9578401.94673,0.22179732313575526,1.2077,0.6800766283524904,-1.5573770491803307,407706.08272,0.31166347992351817,44.260794901327614,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-20.227401786555326,5m,1784376600000
2.6377,69.40993080698327,0.4675572519083969,0.02437,1784377199999,-0.00030908,2.4282,8191.0,0.4751908396946565,394874980.0,0.549139780962693,0.030534351145038167,9488956.3343944,0.20610687022900764,1.2192,0.6520076481835564,1.4571190674437906,568536.74324,0.4580152671755725,47.550981729978446,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-3.2275590062002193,5m,1784376900000
2.6377,69.92571012356142,0.6778947368421052,0.02372,1784377799999,-0.00030908,2.4282,22418.0,0.6863157894736842,394874980.0,0.3981224661533833,0.008421052631578947,9488956.3343944,0.6063157894736843,1.2192,0.6497890295358649,-1.2489592006661,1567594.56955,0.6821052631578948,29.548335136367967,ESPORTSUSDT_15m_limit500_20260718_182815_enriched_candles.csv,-6.185636363733728,15m,1784376900000
2.6036,72.45526253975507,0.5333333333333333,0.02369,1784377499999,-0.00030908,2.3921,10942.0,0.6266666666666667,396641652.0,0.4474003392162196,0.0419047619047619,9415931.70665928,0.1980952380952381,1.2223,0.8759541984732825,-2.7903159622486684,792805.48271,0.5923809523809523,42.323774347268774,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-9.523364454029352,5m,1784377200000
2.6603,62.78610155251141,0.2718631178707224,0.02372,1784377799999,-0.00030908,2.4329,3285.0,0.13307984790874525,397409180.0,0.19350665673407708,0.04752851711026616,9415350.7329994,0.19771863117870722,1.2139,0.09714285714285714,0.12663571127058404,206252.3436,0.14638783269961977,42.62344329981627,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-1.509842402585912,5m,1784377500000
2.6657,60.80095430616972,0.21631878557874762,0.02401,1784378099999,-0.00030908,2.4211,4749.0,0.22011385199240988,397320971.0,-0.022196014696995725,0.04743833017077799,9447875.50336045,0.20683111954459202,1.2187,0.5893536121673004,1.2225969645868418,288743.732,0.2144212523719165,45.56761869102531,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-6.362905574691406,5m,1784377800000
2.6657,61.995047657642786,0.5777310924369747,0.02431,1784378699999,-0.00030908,2.4211,12116.0,0.5798319327731093,397320971.0,0.6194342827190447,0.01680672268907563,9447875.50336045,0.6050420168067226,1.2187,0.8168421052631579,2.4873524451939133,751131.99742,0.5819327731092437,35.05096266779938,ESPORTSUSDT_15m_limit500_20260718_182815_enriched_candles.csv,7.066789877454714,15m,1784377800000
