anchor_close_time,anchor_timestamp,campaign_index,control_causal_state,control_tier,control_time,control_timestamp,coverage_complete,distance,first_negative_minutes,first_positive_minutes,future_rows,gap_truncated,horizon_minutes,mae_close_pct,mfe_close_pct,observed_minutes,stage,symbol,terminal_return_pct
1784138399999,1784137500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T17:45:00+00:00,1784137500000,True,0.3919687108847034,255,30,48,False,720,-5.7563959955506006,0.6674082313681939,720,EARLY_BUILD,LYNUSDT,-5.033370411568406
1784289599999,1784288700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T11:45:00+00:00,1784288700000,True,0.39251991164287164,120,15,48,False,720,-2.4106400665004024,0.304793571626516,720,EARLY_BUILD,LYNUSDT,-1.8841784427819364
1784251799999,1784250900000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T01:15:00+00:00,1784250900000,True,0.46155827545935474,45,15,48,False,720,-1.5423443634324019,1.5143017386427537,720,EARLY_BUILD,LYNUSDT,1.402131239484028
1784164499999,1784163600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-16T01:00:00+00:00,1784163600000,True,0.5378157385322185,150,15,48,False,720,-4.508312200619891,1.2961397576782163,720,EARLY_BUILD,LYNUSDT,0.2535925612848766
1783997999999,1783997100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T02:45:00+00:00,1783997100000,True,0.5837295010540897,15,510,48,False,720,-1.6356457980823413,1.2972363226170458,720,EARLY_BUILD,LYNUSDT,0.451212633953757
1784266199999,1784265300000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T05:15:00+00:00,1784265300000,True,0.6538324274861607,90,15,48,False,720,-1.0149422046800138,2.05807724837892,720,EARLY_BUILD,LYNUSDT,0.056385678037784714
1784094299999,1784093400000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T05:30:00+00:00,1784093400000,True,0.6796961462900747,15,30,48,False,720,-0.16939582156972888,2.5974025974025983,720,EARLY_BUILD,LYNUSDT,1.5245623941276154
1784066399999,1784065500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T21:45:00+00:00,1784065500000,True,0.8445867012487648,60,15,48,False,720,-1.230425055928419,0.30760626398209645,720,EARLY_BUILD,LYNUSDT,0.11185682326622093
1783973699999,1783972800000,1,LATENT,CAUSAL_INACTIVE,2026-07-13T20:00:00+00:00,1783972800000,True,0.09194584002426116,15,,96,False,1440,-3.325942350332589,-0.3048780487804881,1440,EARLY_BUILD,LYNUSDT,-1.1363636363636354
1784051099999,1784050200000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T17:30:00+00:00,1784050200000,True,0.0743530937749899,15,75,96,False,1440,-1.4233882221602157,1.4233882221601935,1440,EARLY_BUILD,LYNUSDT,0.36282444878592557
1784123999999,1784123100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T13:45:00+00:00,1784123100000,True,0.18770454040498588,15,315,96,False,1440,-5.887253540683135,0.5276312135517935,1440,EARLY_BUILD,LYNUSDT,-1.305193001943894
1784307599999,1784306700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T16:45:00+00:00,1784306700000,True,0.2805369877510462,15,45,96,False,1440,-0.9282700421940793,2.700421940928277,1440,EARLY_BUILD,LYNUSDT,2.4472573839662504
1784138399999,1784137500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T17:45:00+00:00,1784137500000,True,0.3919687108847034,255,30,96,False,1440,-5.7563959955506006,0.6674082313681939,1440,EARLY_BUILD,LYNUSDT,-0.6952169076752002
1784289599999,1784288700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T11:45:00+00:00,1784288700000,True,0.39251991164287164,120,15,96,False,1440,-2.4106400665004024,1.0529232474369765,1440,EARLY_BUILD,LYNUSDT,1.0529232474369765
1784251799999,1784250900000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T01:15:00+00:00,1784250900000,True,0.46155827545935474,45,15,96,False,1440,-1.5423443634324019,1.5143017386427537,1440,EARLY_BUILD,LYNUSDT,-0.6730229949523214
